2018,1,20,7,38,0.7,213,54.79,9.4
2018,1,20,8,256,1.1,232,43.3,13.7
2018,1,20,9,487,1.5,247,29.35,17.4
2018,1,20,10,637,1.7,244,23.63,19.6
2018,1,20,11,809,1.9,243,21.57,21
2018,1,20,12,866,2.1,247,20.86,21.9
2018,1,20,13,847,2.2,251,21.28,22.2
2018,1,20,14,699,2.1,251,22.38,22
2018,1,20,15,468,1.9,251,24.09,21.2
2018,1,20,16,154,1.4,254,27.23,19.4
2018,1,20,17,80,0.9,255,33.91,18
2018,1,20,18,1,0.4,254,47.68,13
2018,1,20,19,0,0.6,223,50.36,12.1
2018,1,20,20,0,0.8,211,52.17,11.5
2018,1,20,21,0,1,221,54.08,10.8
2018,1,20,22,0,0.9,230,55.78,10.2
2018,1,20,23,0,0.9,235,57.54,9.7
2018,1,21,0,0,0.9,239,59.22,9.3
2018,1,21,1,0,0.9,247,61.04,8.8
2018,1,21,2,0,0.9,253,61.68,8.5
2018,1,21,3,0,0.8,251,61.64,8.3
2018,1,21,4,0,0.8,242,61.62,8.1
2018,1,21,5,0,0.8,232,60.99,8
2018,1,21,6,0,0.7,226,58.18,8.4
2018,1,21,7,38,0.9,220,49.12,10.9
2018,1,21,8,252,1.5,225,40.06,15
2018,1,21,9,480,1.9,236,34.86,18.3
2018,1,21,10,665,2.1,239,30.45,20.6
2018,1,21,11,792,2.3,242,27.02,22.3
2018,1,21,12,848,2.4,245,24.89,23.4
2018,1,21,13,810,2.5,251,24.17,23.8
2018,1,21,14,722,2.6,256,24.44,23.6
2018,1,21,15,504,2.4,260,25.67,22.8
2018,1,21,16,262,1.9,262,29.08,20.8
2018,1,21,17,81,1.4,263,34.6,19.4
2018,1,21,18,3,0.8,265,48.11,14.3
2018,1,21,19,0,0.9,273,49.44,13.6
2018,1,21,20,0,0.9,289,49.74,13.1
2018,1,21,21,0,0.9,303,52,12.2
2018,1,21,22,0,0.9,309,54.91,11.2
2018,1,21,23,0,0.8,309,57.38,10.3
2018,1,22,0,0,0.8,307,59.05,9.6
2018,1,22,1,0,0.9,307,60.22,9
2018,1,22,2,0,0.9,308,61.11,8.4
2018,1,22,3,0,1,310,60.84,8
2018,1,22,4,0,1,312,59.02,7.8
2018,1,22,5,0,0.9,315,55.18,7.9
2018,1,22,6,0,0.8,320,48.96,8.5
2018,1,22,7,34,0.6,312,39.11,11.2
2018,1,22,8,226,0.5,238,30.78,15.6
2018,1,22,9,382,0.7,177,22.48,19.3
2018,1,22,10,573,0.8,186,20.09,21.7
2018,1,22,11,746,0.9,203,19.09,23.3
2018,1,22,12,747,0.9,222,18.49,24.3
2018,1,22,13,749,1,237,18.67,24.6
2018,1,22,14,701,1,248,19.5,24.4
2018,1,22,15,578,0.8,270,20.83,23.6
2018,1,22,16,358,0.6,315,23.8,21.6
2018,1,22,17,140,0.5,344,30.93,20.1
2018,1,22,18,4,0.5,26,45.17,15.6
2018,1,22,19,0,0.9,35,50.04,14.3
2018,1,22,20,0,1,38,59.43,12.4
2018,1,22,21,0,1,44,68.23,11.2
2018,1,22,22,0,1.1,46,76.16,10.5
2018,1,22,23,0,1,46,84.05,9.8
2018,1,23,0,0,0.9,51,90.44,9.3
2018,1,23,1,0,0.9,55,94.31,8.9
2018,1,23,2,0,0.9,55,93.4,8.9
2018,1,23,3,0,0.7,62,90.56,9
2018,1,23,4,0,0.6,76,87.75,9
2018,1,23,5,0,0.6,93,87.03,8.7
2018,1,23,6,0,0.6,115,84.91,8.8
2018,1,23,7,34,1,142,75.42,10.6
2018,1,23,8,239,1.5,162,62.59,14.2
2018,1,23,9,465,1.6,171,48.7,18
2018,1,23,10,656,1.6,179,37.28,20.7
2018,1,23,11,788,1.5,186,31.92,22.4
2018,1,23,12,844,1.5,193,29.4,23.4
2018,1,23,13,823,1.6,198,29.34,23.5
2018,1,23,14,727,1.7,200,31.33,22.8
2018,1,23,15,402,1.4,200,35.09,21.5
2018,1,23,16,201,0.8,215,41.07,19.6
2018,1,23,17,140,0.4,229,46.44,18.6
2018,1,23,18,3,0.8,22,60.3,15.2
2018,1,23,19,0,0.8,39,65.42,14.1
2018,1,23,20,0,0.7,64,69.31,13.3
2018,1,23,21,0,0.6,100,73.46,12.5
2018,1,23,22,0,0.5,148,76.73,11.8
2018,1,23,23,0,0.6,179,78.78,11.3
2018,1,24,0,0,0.5,186,80.73,10.7
2018,1,24,1,0,0.4,185,81.31,10.3
2018,1,24,2,0,0.3,173,81.09,10.1
2018,1,24,3,0,0.3,91,81.85,9.8
2018,1,24,4,0,0.6,24,85.57,9
2018,1,24,5,0,0.7,35,89.64,8.1
2018,1,24,6,0,0.8,51,88.07,8.1
2018,1,24,7,35,1.1,57,79.08,9.8
2018,1,24,8,228,1.3,65,67.24,12.9
2018,1,24,9,468,1.3,71,54.46,16.3
2018,1,24,10,648,1.3,65,44.64,18.9
2018,1,24,11,786,1.3,56,39.8,20.1
2018,1,24,12,836,1.3,50,38.54,20.3
2018,1,24,13,468,1.3,45,39.4,19.8
2018,1,24,14,387,1.4,41,41.97,18.9
2018,1,24,15,304,1.6,39,47.03,17.5
2018,1,24,16,96,1.9,41,54.43,15.8
