Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Speed,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,1,16,20,30,0,0,0,0.4,88,63.59,13.6,788,N/A
2019,1,16,21,30,0,0,0,0.3,123,67.22,12.7,788,N/A
2019,1,16,22,30,0,0,0,0.3,132,70.67,11.9,788,N/A
2019,1,16,23,30,0,0,0,0.2,134,72.49,11.4,788,N/A
2019,1,17,0,30,0,0,0,0.2,157,74.12,10.9,787,N/A
2019,1,17,1,30,0,0,0,0.3,192,75.2,10.5,787,N/A
2019,1,17,2,30,0,0,0,0.4,216,75.93,10.2,787,N/A
2019,1,17,3,30,0,0,0,0.5,219,76.99,9.9,787,N/A
2019,1,17,4,30,0,0,0,0.5,211,76.92,9.9,787,N/A
2019,1,17,5,30,0,0,0,0.5,202,77.15,9.8,787,N/A
2019,1,17,6,30,0,0,0,0.5,210,76.88,9.8,787,N/A
2019,1,17,7,30,22,86,26,0.6,220,71.14,11.2,788,N/A
2019,1,17,8,30,97,420,209,0.6,241,61.65,13.8,788,N/A
2019,1,17,9,30,164,499,393,0.6,301,52.73,16.1,788,N/A
2019,1,17,10,30,267,414,521,0.7,347,46.83,17.8,788,N/A
2019,1,17,11,30,343,351,594,0.9,352,42.92,19,788,N/A
2019,1,17,12,30,394,260,592,0.9,355,40.39,19.8,787,N/A
2019,1,17,13,30,356,392,650,0.9,181,39.26,20.1,786,N/A
2019,1,17,14,30,344,165,456,1,3,40.01,19.8,786,N/A
2019,1,17,15,30,262,148,344,1,5,43.08,18.8,786,N/A
2019,1,17,16,30,157,154,215,1,13,47.88,17.5,786,N/A
2019,1,17,17,30,66,110,85,0.9,19,54.41,16.8,786,N/A
2019,1,17,18,30,0,0,0,0.9,34,64.51,14.5,786,N/A
2019,1,17,19,30,0,0,0,0.9,38,68.1,13.6,787,N/A
2019,1,17,20,30,0,0,0,0.8,44,71.12,12.9,787,N/A
2019,1,17,21,30,0,0,0,0.7,51,73.96,12.3,787,N/A
2019,1,17,22,30,0,0,0,0.5,58,76.07,12,788,N/A
2019,1,17,23,30,0,0,0,0.5,75,77.48,11.7,787,N/A
2019,1,18,0,30,0,0,0,0.4,108,78.63,11.4,787,N/A
2019,1,18,1,30,0,0,0,0.5,142,80.3,11,787,N/A
2019,1,18,2,30,0,0,0,0.6,163,83.29,10.3,786,N/A
2019,1,18,3,30,0,0,0,0.6,172,85.97,9.7,786,N/A
2019,1,18,4,30,0,0,0,0.7,175,88.21,9.2,786,N/A
2019,1,18,5,30,0,0,0,0.8,180,89.85,8.8,786,N/A
2019,1,18,6,30,0,0,0,0.8,190,88.67,8.9,787,N/A
2019,1,18,7,30,21,72,25,1,205,77.48,11,787,N/A
2019,1,18,8,30,94,481,223,1.3,229,63.74,14.4,788,N/A
2019,1,18,9,30,195,317,341,1.4,252,54.16,16.9,788,N/A
2019,1,18,10,30,181,672,594,1.4,267,47.19,18.4,788,N/A
2019,1,18,11,30,161,821,750,1.4,272,42.66,19.4,787,N/A
2019,1,18,12,30,367,271,574,1.5,273,39.78,20,786,N/A
2019,1,18,13,30,224,632,699,1.5,272,38.87,20,785,N/A
2019,1,18,14,30,251,544,621,1.5,271,39.18,19.7,784,N/A
2019,1,18,15,30,180,146,261,1.3,274,40.72,19.1,784,N/A
2019,1,18,16,30,123,348,256,0.9,279,45.06,17.8,784,N/A
2019,1,18,17,30,58,270,106,0.6,281,55.04,16.8,785,N/A
2019,1,18,18,30,0,0,0,0.5,277,64.51,13.9,785,N/A
2019,1,18,19,30,0,0,0,0.6,282,64.11,13.4,786,N/A
2019,1,18,20,30,0,0,0,0.6,299,62.9,13.1,786,N/A
2019,1,18,21,30,0,0,0,0.7,312,64.15,12.5,786,N/A
2019,1,18,22,30,0,0,0,0.7,310,66.18,11.8,786,N/A
2019,1,18,23,30,0,0,0,0.7,304,67.85,11.3,786,N/A
2019,1,19,0,30,0,0,0,0.7,298,68.77,11,786,N/A
2019,1,19,1,30,0,0,0,0.6,293,69.59,10.7,785,N/A
2019,1,19,2,30,0,0,0,0.5,287,69.6,10.6,785,N/A
2019,1,19,3,30,0,0,0,0.4,277,70.31,10.4,785,N/A
2019,1,19,4,30,0,0,0,0.4,267,71.09,10.2,785,N/A
2019,1,19,5,30,0,0,0,0.3,271,71.63,10,785,N/A
2019,1,19,6,30,0,0,0,0.4,293,70.86,10,786,N/A
2019,1,19,7,30,16,8,16,0.7,303,65.51,11.4,787,N/A
2019,1,19,8,30,74,588,232,1.2,313,56.18,14.4,787,N/A
2019,1,19,9,30,99,787,462,1.6,334,44.65,17.3,787,N/A
2019,1,19,10,30,121,853,646,1.8,172,36.65,19.6,787,N/A
2019,1,19,11,30,149,854,764,1.8,7,33.62,20.8,786,N/A
2019,1,19,12,30,350,474,714,1.6,16,33.1,21.3,786,N/A
2019,1,19,13,30,354,408,662,1.6,19,33.91,21.2,785,N/A
2019,1,19,14,30,348,261,526,1.7,18,35.51,20.7,784,N/A
2019,1,19,15,30,248,356,446,2,17,38.19,19.8,784,N/A
2019,1,19,16,30,163,276,269,2,22,43.39,18.1,785,N/A
2019,1,19,17,30,76,211,114,1.9,27,51.09,16.9,785,N/A
2019,1,19,18,30,0,0,0,1.6,39,63.73,13.2,786,N/A
2019,1,19,19,30,0,0,0,1.4,46,65.83,12,787,N/A
2019,1,19,20,30,0,0,0,1.3,49,68.64,10.7,787,N/A
2019,1,19,21,30,0,0,0,1.5,50,71.47,9.6,788,N/A
2019,1,19,22,30,0,0,0,1.7,52,73.79,8.6,788,N/A
2019,1,19,23,30,0,0,0,1.7,55,75.15,7.8,788,N/A
2019,1,20,0,30,0,0,0,1.6,56,75.8,7.1,788,N/A
2019,1,20,1,30,0,0,0,1.6,55,75.04,6.5,788,N/A
2019,1,20,2,30,0,0,0,1.7,54,73.84,5.9,787,N/A
2019,1,20,3,30,0,0,0,1.8,54,72.65,5.3,787,N/A
2019,1,20,4,30,0,0,0,1.7,54,71.59,4.7,787,N/A
2019,1,20,5,30,0,0,0,1.6,54,69.79,4.4,788,N/A
2019,1,20,6,30,0,0,0,1.3,56,67.84,4.5,788,N/A
2019,1,20,7,30,15,74,19,1.3,55,60.77,6.1,788,N/A
2019,1,20,8,30,84,54,99,1.6,50,48.94,9.8,789,N/A
2019,1,20,9,30,122,685,439,2,50,39.31,14.2,789,N/A
2019,1,20,10,30,88,966,684,2.3,57,31.49,17.4,789,N/A
2019,1,20,11,30,93,1011,823,2.3,61,25.11,19.3,788,N/A
2019,1,20,12,30,98,1021,884,2.2,64,21.5,20.5,787,N/A
2019,1,20,13,30,96,1019,868,2,66,19.76,21.1,787,N/A
2019,1,20,14,30,93,995,775,1.7,65,18.83,21.3,786,N/A
2019,1,20,15,30,87,943,615,1.6,59,18.84,20.8,786,N/A
2019,1,20,16,30,75,834,398,1.3,49,21.22,18.9,786,N/A
2019,1,20,17,30,51,580,157,1.1,43,30.08,17.5,787,N/A
2019,1,20,18,30,0,3,0,1,21,40.97,12.3,787,N/A
2019,1,20,19,30,0,0,0,0.7,13,46.05,10.4,788,N/A
2019,1,20,20,30,0,0,0,0.4,100,49.91,9,788,N/A
2019,1,20,21,30,0,0,0,0.3,196,52.07,7.9,788,N/A
2019,1,20,22,30,0,0,0,0.5,213,53.3,7.1,788,N/A
2019,1,20,23,30,0,0,0,0.6,241,53.15,6.7,788,N/A
2019,1,21,0,30,0,0,0,0.6,272,53.54,6.3,787,N/A
2019,1,21,1,30,0,0,0,0.6,288,54.82,5.8,787,N/A
2019,1,21,2,30,0,0,0,0.6,292,56.65,5.3,786,N/A
2019,1,21,3,30,0,0,0,0.6,293,59.77,4.9,786,N/A
2019,1,21,4,30,0,0,0,0.5,300,64.84,4.6,786,N/A
2019,1,21,5,30,0,0,0,0.5,316,67.84,4.3,786,N/A
2019,1,21,6,30,0,0,0,0.5,333,64.95,4.6,787,N/A
2019,1,21,7,30,24,329,41,0.7,346,50.05,7.6,788,N/A
2019,1,21,8,30,49,853,279,0.8,183,35.6,12.4,788,N/A
2019,1,21,9,30,61,998,524,0.9,40,20.36,17.1,788,N/A
2019,1,21,10,30,69,1061,725,1,81,11.28,20.7,788,N/A
2019,1,21,11,30,74,1088,862,1,103,9.95,22.6,787,N/A
2019,1,21,12,30,80,1079,913,0.8,120,9.87,23.6,786,N/A
2019,1,21,13,30,83,1070,896,0.7,141,10.23,23.9,785,N/A
2019,1,21,14,30,85,1035,797,0.5,171,10.74,23.8,785,N/A
2019,1,21,15,30,82,967,626,0.5,233,11.63,22.9,785,N/A
2019,1,21,16,30,72,857,407,0.4,285,15.25,20.1,785,N/A
2019,1,21,17,30,51,609,163,0.3,291,29.9,18,785,N/A
2019,1,21,18,30,3,16,2,0.3,269,39.84,12.9,786,N/A
2019,1,21,19,30,0,0,0,0.6,212,41.29,12,786,N/A
2019,1,21,20,30,0,0,0,0.9,214,43.47,11,787,N/A
2019,1,21,21,30,0,0,0,1.1,220,46.53,10,787,N/A
2019,1,21,22,30,0,0,0,1.1,224,49.99,9.2,787,N/A
2019,1,21,23,30,0,0,0,1,223,53.38,8.5,786,N/A
2019,1,22,0,30,0,0,0,1.1,220,56.24,7.9,786,N/A
2019,1,22,1,30,0,0,0,1.1,217,57.73,7.4,786,N/A
2019,1,22,2,30,0,0,0,1.1,216,56.62,7.2,785,N/A
2019,1,22,3,30,0,0,0,1.1,218,55.06,7,785,N/A
2019,1,22,4,30,0,0,0,1.1,225,52.95,7,785,N/A
2019,1,22,5,30,0,0,0,1.1,236,52.33,7,785,N/A
2019,1,22,6,30,0,0,0,1,249,52.25,7.4,786,N/A
2019,1,22,7,30,24,226,36,1.2,252,48.74,9.9,786,N/A
2019,1,22,8,30,62,724,258,1.3,253,42.2,14.2,786,N/A
2019,1,22,9,30,81,886,493,1.3,250,31.78,18,787,N/A
2019,1,22,10,30,92,955,685,1.3,234,23.52,20.5,786,N/A
2019,1,22,11,30,102,983,816,1.7,223,20.72,21.9,786,N/A
2019,1,22,12,30,110,983,871,2,223,19.7,22.7,785,N/A
2019,1,22,13,30,115,962,848,2.2,226,20.09,22.8,785,N/A
2019,1,22,14,30,113,921,750,2.3,229,21.68,22.3,784,N/A
2019,1,22,15,30,105,854,588,2.3,231,24.08,21.3,784,N/A
2019,1,22,16,30,86,744,379,1.8,230,28.63,19.1,784,N/A
2019,1,22,17,30,55,497,148,1.3,229,38.16,17.7,784,N/A
2019,1,22,18,30,3,13,2,1,225,53.92,12.8,785,N/A
2019,1,22,19,30,0,0,0,1.1,221,56.48,11.8,786,N/A
2019,1,22,20,30,0,0,0,1.2,217,59.18,11,786,N/A
2019,1,22,21,30,0,0,0,1.2,215,61.43,10.4,786,N/A
2019,1,22,22,30,0,0,0,1.3,215,64.26,9.8,786,N/A
2019,1,22,23,30,0,0,0,1.3,216,67.55,9.2,786,N/A
2019,1,23,0,30,0,0,0,1.3,219,70.94,8.7,785,N/A
2019,1,23,1,30,0,0,0,1.3,222,75.66,8.2,785,N/A
2019,1,23,2,30,0,0,0,1.3,227,79.73,7.9,785,N/A
2019,1,23,3,30,0,0,0,1.2,233,82.76,7.7,785,N/A
2019,1,23,4,30,0,0,0,1.1,237,83.96,7.7,785,N/A
2019,1,23,5,30,0,0,0,1.1,237,83.79,7.8,785,N/A
2019,1,23,6,30,0,0,0,1,231,81.23,8.2,785,N/A
2019,1,23,7,30,23,236,36,1.3,224,68.41,10.9,786,N/A
2019,1,23,8,30,56,723,253,1.8,225,54.18,15.2,786,N/A
2019,1,23,9,30,72,883,484,1.9,235,41.06,18.5,787,N/A
2019,1,23,10,30,83,954,676,1.8,247,32.82,20.8,786,N/A
2019,1,23,11,30,89,988,808,1.9,259,27.79,22.5,785,N/A
2019,1,23,12,30,93,996,867,2.1,266,24.83,23.5,785,N/A
2019,1,23,13,30,94,990,851,2.2,269,23.13,24,784,N/A
2019,1,23,14,30,94,960,760,2.3,275,22.72,23.8,784,N/A
2019,1,23,15,30,90,898,600,2.2,286,23.68,22.9,784,N/A
2019,1,23,16,30,110,563,333,1.6,305,27.2,20.8,784,N/A
2019,1,23,17,30,73,87,90,1.2,316,35.63,19.4,784,N/A
2019,1,23,18,30,1,0,1,0.9,167,50.74,14.7,785,N/A
2019,1,23,19,30,0,0,0,0.9,16,55.41,13,786,N/A
2019,1,23,20,30,0,0,0,0.8,40,60.19,11.6,786,N/A
2019,1,23,21,30,0,0,0,0.8,62,62.08,10.9,786,N/A
2019,1,23,22,30,0,0,0,0.8,88,61.16,10.8,786,N/A
2019,1,23,23,30,0,0,0,0.9,121,59.93,10.6,786,N/A
2019,1,24,0,30,0,0,0,1.1,146,61.35,9.9,785,N/A
2019,1,24,1,30,0,0,0,1.1,157,64.82,9,784,N/A
2019,1,24,2,30,0,0,0,1.1,163,68.37,8.3,784,N/A
2019,1,24,3,30,0,0,0,1.1,168,71.13,7.9,784,N/A
2019,1,24,4,30,0,0,0,1.1,175,74.93,7.5,784,N/A
2019,1,24,5,30,0,0,0,1.1,181,79.37,7,784,N/A
2019,1,24,6,30,0,0,0,1,186,79.74,7.2,785,N/A
2019,1,24,7,30,24,248,37,1.4,190,66.84,10.3,785,N/A
2019,1,24,8,30,57,722,254,2.1,197,52.29,14.6,786,N/A
2019,1,24,9,30,72,886,487,2.3,207,40.98,17.9,786,N/A
2019,1,24,10,30,81,961,681,2.4,217,33.47,20.2,786,N/A
2019,1,24,11,30,88,995,815,2.6,226,29.14,21.9,785,N/A
2019,1,24,12,30,92,1002,873,2.7,235,26.72,23,785,N/A
2019,1,24,13,30,95,992,857,2.8,241,25.47,23.5,784,N/A
2019,1,24,14,30,150,808,713,2.8,247,25.34,23.4,784,N/A
2019,1,24,15,30,86,906,603,2.7,253,26.43,22.6,784,N/A
2019,1,24,16,30,106,632,358,2,259,29.66,20.7,784,N/A
2019,1,24,17,30,59,431,142,1.5,262,37.67,19.3,784,N/A
2019,1,24,18,30,3,21,2,0.9,274,53.51,14.2,785,N/A
2019,1,24,19,30,0,0,0,0.9,284,54.98,13.3,786,N/A
2019,1,24,20,30,0,0,0,1,292,53.96,12.9,786,N/A
2019,1,24,21,30,0,0,0,0.7,300,52.98,12.6,786,N/A
2019,1,24,22,30,0,0,0,0.4,301,54.6,11.8,785,N/A
2019,1,24,23,30,0,0,0,0.2,307,57.9,10.8,785,N/A
2019,1,25,0,30,0,0,0,0.3,333,60.21,10.2,785,N/A
2019,1,25,1,30,0,0,0,0.6,181,62.51,9.7,785,N/A
2019,1,25,2,30,0,0,0,0.8,21,65.51,9.1,785,N/A
2019,1,25,3,30,0,0,0,0.9,42,66.93,8.8,785,N/A
2019,1,25,4,30,0,0,0,0.8,54,66.62,8.8,785,N/A
2019,1,25,5,30,0,0,0,0.7,68,64.37,9.2,785,N/A
2019,1,25,6,30,0,0,0,0.6,104,61.35,9.7,786,N/A
2019,1,25,7,30,24,243,37,0.7,137,55.18,11.6,787,N/A
2019,1,25,8,30,58,705,251,1,164,47.5,15.2,787,N/A
2019,1,25,9,30,75,869,483,1.3,187,38.33,18.8,787,N/A
2019,1,25,10,30,86,945,677,1.5,208,30.58,21.3,787,N/A
2019,1,25,11,30,92,980,810,1.8,230,26.55,22.8,786,N/A
2019,1,25,12,30,156,882,846,2.2,243,24.72,23.7,785,N/A
2019,1,25,13,30,99,978,853,2.5,245,24.42,23.9,784,N/A
2019,1,25,14,30,130,867,737,2.6,246,25.13,23.5,784,N/A
2019,1,25,15,30,103,852,592,2.6,252,26.19,22.7,784,N/A
2019,1,25,16,30,97,653,359,1.9,256,29.24,20.8,784,N/A
2019,1,25,17,30,51,563,161,1.4,255,36.58,19.4,784,N/A
2019,1,25,18,30,3,21,2,0.6,272,54.07,14,785,N/A
2019,1,25,19,30,0,0,0,0.6,268,57.38,12.8,785,N/A
2019,1,25,20,30,0,0,0,0.6,253,59.33,12,786,N/A
2019,1,25,21,30,0,0,0,0.6,227,61.62,11.1,786,N/A
2019,1,25,22,30,0,0,0,0.6,207,66.09,10,786,N/A
2019,1,25,23,30,0,0,0,0.7,202,69.89,9.2,786,N/A
2019,1,26,0,30,0,0,0,0.8,206,73.74,8.6,785,N/A
2019,1,26,1,30,0,0,0,0.9,213,78.65,8,785,N/A
2019,1,26,2,30,0,0,0,1,218,83.47,7.4,785,N/A
2019,1,26,3,30,0,0,0,1,219,86.24,7.1,784,N/A
2019,1,26,4,30,0,0,0,1.1,219,88.27,6.9,784,N/A
2019,1,26,5,30,0,0,0,1.2,219,87.99,7,785,N/A
2019,1,26,6,30,0,0,0,1.2,220,82.97,7.8,785,N/A
2019,1,26,7,30,26,225,38,1.4,221,69.89,10.4,786,N/A
2019,1,26,8,30,61,703,254,2,230,56.33,14.3,786,N/A
2019,1,26,9,30,76,873,487,2.6,242,42.1,17.6,786,N/A
2019,1,26,10,30,85,951,682,3.1,248,32.13,20,786,N/A
2019,1,26,11,30,90,990,817,3.4,252,27.4,21.6,785,N/A
2019,1,26,12,30,92,1005,880,3.5,255,24.91,22.7,784,N/A
2019,1,26,13,30,114,959,856,3.7,256,24.15,23,783,N/A
2019,1,26,14,30,96,960,771,3.7,254,24.44,22.7,782,N/A
2019,1,26,15,30,124,787,578,3.6,252,25.7,21.8,782,N/A
2019,1,26,16,30,78,787,396,3,247,28.97,19.8,782,N/A
2019,1,26,17,30,49,614,170,2.5,245,33.83,18.5,782,N/A
2019,1,26,18,30,4,28,3,1.3,235,52.1,13.1,783,N/A
2019,1,26,19,30,0,0,0,1.3,233,57.58,11.8,783,N/A
2019,1,26,20,30,0,0,0,1.3,234,61.07,11.1,783,N/A
2019,1,26,21,30,0,0,0,1.3,236,64.98,10.4,784,N/A
2019,1,26,22,30,0,0,0,1.3,239,70.36,9.6,784,N/A
2019,1,26,23,30,0,0,0,1.2,244,76.39,9.1,784,N/A
2019,1,27,0,30,0,0,0,1.2,254,81.3,8.8,784,N/A
2019,1,27,1,30,0,0,0,1.1,273,84.66,8.5,783,N/A
2019,1,27,2,30,0,0,0,1,297,88.82,7.9,783,N/A
2019,1,27,3,30,0,0,0,0.8,318,92.89,7.2,783,N/A
2019,1,27,4,30,0,0,0,0.7,338,96.29,6.6,783,N/A
2019,1,27,5,30,0,0,0,0.6,180,98.07,6.2,784,N/A
2019,1,27,6,30,0,0,0,0.8,20,92.26,6.9,784,N/A
2019,1,27,7,30,27,175,37,1.5,33,78.38,9.3,785,N/A
2019,1,27,8,30,70,670,255,1.9,36,65.83,12.3,786,N/A
2019,1,27,9,30,81,872,493,1.9,33,52.01,14.9,786,N/A
2019,1,27,10,30,88,958,691,1.9,30,40.87,16.9,786,N/A
2019,1,27,11,30,91,1001,829,1.9,30,34.61,18.5,785,N/A
2019,1,27,12,30,90,1022,894,2,30,31.27,19.5,784,N/A
2019,1,27,13,30,87,1022,881,2,31,29.59,20,784,N/A
2019,1,27,14,30,85,999,790,2,32,28.79,20,783,N/A
2019,1,27,15,30,81,947,630,2,35,28.69,19.4,783,N/A
2019,1,27,16,30,69,856,418,1.7,38,30.66,17.7,783,N/A
2019,1,27,17,30,49,633,176,1.4,40,36.25,16.6,783,N/A
2019,1,27,18,30,4,26,3,1,41,53.62,11.6,784,N/A
2019,1,27,19,30,0,0,0,0.8,54,55.39,10.9,784,N/A
2019,1,27,20,30,0,0,0,0.7,112,56.43,10.3,785,N/A
2019,1,27,21,30,0,0,0,0.8,169,62.63,8.8,785,N/A
2019,1,27,22,30,0,0,0,0.9,185,67.89,7.7,785,N/A
2019,1,27,23,30,0,0,0,1.1,193,70.48,7.3,784,N/A
2019,1,28,0,30,0,0,0,1.1,199,73.5,7,784,N/A
2019,1,28,1,30,0,0,0,1.1,205,77.54,6.7,784,N/A
2019,1,28,2,30,0,0,0,1.1,210,81.31,6.7,783,N/A
2019,1,28,3,30,0,0,0,1.1,211,86.29,6.4,783,N/A
2019,1,28,4,30,0,0,0,1.1,211,90.98,5.8,783,N/A
2019,1,28,5,30,0,0,0,1.2,211,93.96,5.3,783,N/A
2019,1,28,6,30,0,0,0,1.2,215,89.77,5.8,784,N/A
2019,1,28,7,30,26,263,41,1.5,223,73.98,8.6,784,N/A
2019,1,28,8,30,56,755,266,2.1,241,57.02,13,785,N/A
2019,1,28,9,30,69,921,506,2.6,257,40.98,16.6,785,N/A
2019,1,28,10,30,77,992,704,2.9,263,31.64,19.1,785,N/A
2019,1,28,11,30,82,1027,842,3,265,26.85,20.8,784,N/A
2019,1,28,12,30,85,1038,905,3.1,266,24.19,22,783,N/A
2019,1,28,13,30,85,1030,888,3,268,23.02,22.6,782,N/A
2019,1,28,14,30,84,1004,796,2.9,270,23.03,22.5,782,N/A
2019,1,28,15,30,80,952,635,2.7,269,24.23,21.7,782,N/A
2019,1,28,16,30,69,850,418,2.1,268,27.66,19.7,782,N/A
2019,1,28,17,30,49,626,176,1.6,266,34.73,18.3,782,N/A
2019,1,28,18,30,5,31,4,1,251,52.7,12.8,783,N/A
2019,1,28,19,30,0,0,0,1.1,247,56.11,11.6,783,N/A
2019,1,28,20,30,0,0,0,1,250,58.02,10.8,784,N/A
2019,1,28,21,30,0,0,0,1,259,60.51,10,785,N/A
2019,1,28,22,30,0,0,0,0.9,269,64.19,9.1,785,N/A
2019,1,28,23,30,0,0,0,0.8,281,67.15,8.4,785,N/A
2019,1,29,0,30,0,0,0,0.6,295,70.4,7.6,785,N/A
2019,1,29,1,30,0,0,0,0.5,303,72.95,6.9,784,N/A
2019,1,29,2,30,0,0,0,0.5,308,74.4,6.4,784,N/A
2019,1,29,3,30,0,0,0,0.6,318,73.82,6.3,784,N/A
2019,1,29,4,30,0,0,0,0.7,334,72.7,6.3,784,N/A
2019,1,29,5,30,0,0,0,0.9,173,72.46,6.1,784,N/A
2019,1,29,6,30,0,0,0,0.9,12,70.87,6.2,784,N/A
2019,1,29,7,30,26,247,40,1.3,30,60.46,8.8,785,N/A
2019,1,29,8,30,62,716,262,2,45,46.73,13.1,785,N/A
2019,1,29,9,30,78,881,498,2.2,59,34.29,16.2,785,N/A
2019,1,29,10,30,91,954,696,2,77,27.95,18.5,785,N/A
2019,1,29,11,30,97,985,828,1.7,103,24.39,20.4,784,N/A
2019,1,29,12,30,102,996,892,1.5,140,22.19,21.8,783,N/A
2019,1,29,13,30,104,983,873,1.6,178,21.34,22.5,783,N/A
2019,1,29,14,30,105,950,781,1.8,200,21.78,22.4,782,N/A
2019,1,29,15,30,100,884,618,1.9,205,23.5,21.6,782,N/A
2019,1,29,16,30,87,770,405,1.5,202,27.61,19.6,782,N/A
2019,1,29,17,30,59,529,168,1.2,200,36.19,18.3,782,N/A
2019,1,29,18,30,5,28,4,0.4,233,52.61,13.2,783,N/A
2019,1,29,19,30,0,0,0,0.4,237,58.58,11.7,784,N/A
2019,1,29,20,30,0,0,0,0.5,202,62.82,10.7,784,N/A
2019,1,29,21,30,0,0,0,0.8,187,67,9.8,785,N/A
2019,1,29,22,30,0,0,0,0.9,182,72.54,9.1,785,N/A
2019,1,29,23,30,0,0,0,1,182,78.85,8.7,785,N/A
2019,1,30,0,30,0,0,0,1,188,83.26,8.2,784,N/A
2019,1,30,1,30,0,0,0,1,196,85.91,7.8,784,N/A
2019,1,30,2,30,0,0,0,0.9,202,89.12,7.2,784,N/A
2019,1,30,3,30,0,0,0,0.9,206,90.13,6.8,784,N/A
2019,1,30,4,30,0,0,0,1,206,91.18,6.4,784,N/A
2019,1,30,5,30,0,0,0,1,202,92.51,6,784,N/A
2019,1,30,6,30,0,0,0,1.1,196,87.89,6.5,784,N/A
2019,1,30,7,30,27,249,42,1.5,194,72.42,9.3,785,N/A
2019,1,30,8,30,59,751,270,2,205,56.23,13.2,785,N/A
2019,1,30,9,30,70,923,511,2.3,220,40.06,16.6,785,N/A
2019,1,30,10,30,77,994,710,2.4,228,30.91,19.2,785,N/A
2019,1,30,11,30,85,1022,846,2.5,235,25.99,20.9,785,N/A
2019,1,30,12,30,91,1022,904,2.7,242,23.01,22,784,N/A
2019,1,30,13,30,93,1012,888,2.8,248,21.47,22.4,783,N/A
2019,1,30,14,30,94,982,796,2.8,249,21.03,22.2,783,N/A
2019,1,30,15,30,87,930,635,2.7,249,21.68,21.4,783,N/A
2019,1,30,16,30,72,842,422,2.1,248,24.34,19.4,783,N/A
2019,1,30,17,30,50,630,181,1.5,247,31.02,18.1,783,N/A
2019,1,30,18,30,5,28,4,0.8,252,46.82,12.7,784,N/A
2019,1,30,19,30,0,0,0,0.8,249,48.98,11.7,784,N/A
2019,1,30,20,30,0,0,0,0.9,239,49.3,11.1,785,N/A
2019,1,30,21,30,0,0,0,1,227,51.2,10.2,785,N/A
2019,1,30,22,30,0,0,0,1.1,217,55.8,9,785,N/A
2019,1,30,23,30,0,0,0,1.1,209,61.06,8,785,N/A
2019,1,31,0,30,0,0,0,1.2,203,66.64,7.3,784,N/A
2019,1,31,1,30,0,0,0,1.2,200,73.25,6.8,784,N/A
2019,1,31,2,30,0,0,0,1.2,198,78.18,6.5,784,N/A
2019,1,31,3,30,0,0,0,1.2,195,81.89,6.3,784,N/A
2019,1,31,4,30,0,0,0,1.1,190,84.91,6.1,784,N/A
2019,1,31,5,30,0,0,0,1.1,189,86.62,5.9,784,N/A
2019,1,31,6,30,0,0,0,1.1,191,83.3,6.5,785,N/A
2019,1,31,7,30,25,312,44,1.3,203,69.9,9.3,785,N/A
2019,1,31,8,30,52,780,272,1.9,228,53.73,13.8,786,N/A
2019,1,31,9,30,64,931,511,2.3,249,38.47,17.6,786,N/A
2019,1,31,10,30,72,999,710,2.4,258,29.1,20.1,786,N/A
2019,1,31,11,30,77,1033,849,2.5,262,24.33,21.7,786,N/A
2019,1,31,12,30,79,1044,912,2.6,267,21.66,22.8,785,N/A
2019,1,31,13,30,92,1015,892,2.7,270,20.7,23.2,785,N/A
2019,1,31,14,30,76,1018,807,2.7,272,20.84,23,784,N/A
2019,1,31,15,30,70,975,647,2.6,273,22.01,22.2,784,N/A
2019,1,31,16,30,61,888,433,2.1,274,25.09,20.2,784,N/A
2019,1,31,17,30,49,622,180,1.6,275,31.95,18.8,784,N/A
2019,1,31,18,30,7,68,6,0.9,270,51.11,13,785,N/A
2019,1,31,19,30,0,0,0,0.9,269,55.92,11.7,785,N/A
2019,1,31,20,30,0,0,0,1,270,58.98,10.8,785,N/A
2019,1,31,21,30,0,0,0,1,272,61.81,10,786,N/A
2019,1,31,22,30,0,0,0,0.9,270,63.57,9.6,786,N/A
2019,1,31,23,30,0,0,0,0.8,271,65.82,9.1,785,N/A
2019,2,1,0,30,0,0,0,0.6,277,68.64,8.5,785,N/A
2019,2,1,1,30,0,0,0,0.5,284,70.19,8.1,785,N/A
2019,2,1,2,30,0,0,0,0.3,286,70.94,7.7,785,N/A
2019,2,1,3,30,0,0,0,0.2,270,71.63,7.2,785,N/A
2019,2,1,4,30,0,0,0,0.2,207,72.28,6.7,785,N/A
2019,2,1,5,30,0,0,0,0.3,147,72.38,6.3,785,N/A
2019,2,1,6,30,0,0,0,0.4,135,68.62,6.7,785,N/A
2019,2,1,7,30,25,315,44,0.7,147,57.81,9.5,786,N/A
2019,2,1,8,30,54,765,271,0.8,174,46.04,14,786,N/A
2019,2,1,9,30,147,601,437,0.9,206,34.03,17.5,787,N/A
2019,2,1,10,30,80,974,705,1.1,231,25.99,19.4,787,N/A
2019,2,1,11,30,284,558,702,1.3,246,23.14,20.2,786,N/A
2019,2,1,12,30,130,945,887,1.4,258,21.92,20.7,786,N/A
2019,2,1,13,30,97,1000,888,1.5,266,21.12,21.2,785,N/A
2019,2,1,14,30,94,974,796,1.4,269,20.69,21.5,785,N/A
2019,2,1,15,30,88,923,637,1.3,271,20.58,21.4,785,N/A
2019,2,1,16,30,74,830,424,1,276,22.67,19.8,785,N/A
